,Distribuidor,Rotor Atual,Rotor Otimizado,Potência Atual,Potência Otimizada,Ganho (%)
61,41.0034,18.0,5.576334476470947,1656.0,1660.4539794921875,0.2689601142625302
62,31.4331,10.999999999999998,8.561147689819336,1254.0,1254.85986328125,0.06856963965311
63,33.3862,12.0728,12.612403869628906,1363.0,1364.165771484375,0.08552982277146
64,41.0156,18.8599,5.999436378479004,1750.0,1754.1292724609375,0.2359584263392857
65,11.438,1.2329099999999986,0.1609659194946289,184.99999999999977,184.046875,-0.5152027027025804
66,44.3359,21.3623,7.65225887298584,1750.0,1753.81787109375,0.2181640625
67,35.9375,13.9404,9.646854400634766,1482.0,1483.353515625,0.0913303390688259
68,11.694300000000002,1.184079999999998,0.8014097213745117,204.00000000000023,203.70867919921875,-0.1428043141085671
69,45.2515,22.1191,9.211935997009276,1815.0,1818.28076171875,0.1807582214187328
70,25.8423,6.872559999999998,1.1035547256469729,1005.0,1004.4944458007812,-0.0503039004197761
71,36.3037,14.245599999999998,9.51065158843994,1436.0,1437.6378173828125,0.1140541352933496
72,29.3457,9.228519999999998,11.239519119262695,1179.0,1178.1954345703125,-0.0682413426367684
73,14.3677,2.233889999999999,0.2232532501220703,405.0,404.2407836914063,-0.1874608169367284
74,24.8413,6.835939999999998,3.577443122863769,989.0,988.5071411132812,-0.0498340633689332
75,28.9307,6.909179999999998,24.14239501953125,989.0,1032.0068359375,4.348517283872599
